order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit
AMZ-ORD-0001117,2026-01-08,2026-01-11,Same Day,CUST-00269,Isha Gupta,Consumer,India,Delhi,Delhi,400119,North,PROD-00126,Office,Stationery,Kindle Reader,639,3,0.08,76.68
AMZ-ORD-0001118,2026-01-09,2026-01-12,Standard Class,CUST-00273,Rahul Iyer,Consumer,India,Bengaluru,Karnataka,400120,South,PROD-00131,Electronics,Accessories,Bluetooth Earbuds,647.13,4,0.12,51.77
AMZ-ORD-0001119,2026-01-10,2026-01-13,Second Class,CUST-00277,Meera Joshi,Consumer,India,Hyderabad,Telangana,400121,South,PROD-00136,Home,Kitchen,Water Bottle,655.26,5,0.16,26.21
AMZ-ORD-0001120,2026-01-11,2026-01-14,First Class,CUST-00281,Aarav Singh,Consumer,India,Pune,Maharashtra,400122,West,PROD-00141,Fashion,Apparel,Echo Dot Speaker,663.39,1,0,132.68
AMZ-ORD-0001121,2026-01-12,2026-01-15,Same Day,CUST-00285,Priya Sharma,Consumer,India,Chennai,Tamil Nadu,400123,South,PROD-00146,Beauty,Skincare,Wireless Mouse,671.52,2,0.04,107.44
AMZ-ORD-0001121,2026-01-12,2026-01-15,Same Day,CUST-00285,Priya Sharma,Consumer,India,Chennai,Tamil Nadu,400123,South,PROD-00146,Beauty,Skincare,Wireless Mouse,671.52,2,0.04,107.44
AMZ-ORD-0001122,2026-01-13,2026-01-16,Standard Class,CUST-00289,Rohan Patel,Consumer,India,Kolkata,West Bengal,400124,East,PROD-00151,Office,Stationery,Backpack,679.65,3,0.08,81.56
,2026-01-14,2026-01-17,Second Class,CUST-00293,Neha Verma,Consumer,India,Ahmedabad,Gujarat,400125,West,PROD-00156,Electronics,Accessories,Monitor Stand,687.78,4,0.12,55.02
AMZ-ORD-0001124,2026-01-15,2026-01-18,First Class,CUST-00297,Kabir Nair,Consumer,India,Jaipur,Rajasthan,400126,North,PROD-00161,Home,Kitchen,Smart Plug,695.91,-3,0.16,27.84
AMZ-ORD-0001125,2026-01-16,2026-01-19,Same Day,CUST-00001,Anaya Rao,Consumer,India,Lucknow,Uttar Pradesh,400127,North,PROD-00166,Fashion,Apparel,Desk Lamp,704.04,1,0,140.81
AMZ-ORD-0001126,2026-01-17,2026-01-20,Standard Class,CUST-00005,Vihaan Das,Consumer,India,Mumbai,Maharashtra,400128,West,PROD-00171,Beauty,Skincare,Office Chair,702,2,0.04,112.32
AMZ-ORD-0001127,2026-01-18,2026-01-21,Second Class,CUST-00009,Isha Gupta,Consumer,India,Delhi,Delhi,400129,North,PROD-00176,Office,Stationery,Kindle Reader,710.13,3,0.08,85.22
AMZ-ORD-0001128,2026-01-19,2026-01-22,First Class,CUST-00013,Rahul Iyer,Consumer,India,Bengaluru,Karnataka,400130,South,PROD-00181,Electronics,Accessories,Bluetooth Earbuds,718.26,4,0.12,57.46
AMZ-ORD-0001129,2026-01-20,2026-01-23,Same Day,CUST-00017,Meera Joshi,Consumer,India,Hyderabad,Telangana,400131,South,PROD-00186,Home,Kitchen,Water Bottle,726.39,5,0.16,29.06
AMZ-ORD-0001130,2026-01-21,2026-01-24,Standard Class,CUST-00021,Aarav Singh,Consumer,India,Pune,Maharashtra,400132,West,PROD-00191,Fashion,Apparel,Echo Dot Speaker,734.52,1,0,146.9
AMZ-ORD-0001131,2026-01-22,2026-01-25,Second Class,CUST-00025,Priya Sharma,Consumer,India,Chennai,Tamil Nadu,400133,South,PROD-00196,Beauty,Skincare,Wireless Mouse,742.65,2,0.04,118.82
AMZ-ORD-0001132,2026-01-23,2026-01-26,First Class,CUST-00029,Rohan Patel,Consumer,India,Kolkata,West Bengal,400134,East,PROD-00201,Office,Stationery,Backpack,750.78,3,0.08,90.09
AMZ-ORD-0001132,2026-01-23,2026-01-26,First Class,CUST-00029,Rohan Patel,Consumer,India,Kolkata,West Bengal,400134,East,PROD-00201,Office,Stationery,Backpack,750.78,3,0.08,90.09
AMZ-ORD-0001133,2026-01-24,2026-01-27,Same Day,CUST-00033,Neha Verma,Consumer,India,Ahmedabad,Gujarat,400135,West,PROD-00206,Electronics,Accessories,Monitor Stand,758.91,4,1.45,60.71
AMZ-ORD-0001134,2026-01-25,2026-01-28,Standard Class,CUST-00037,Kabir Nair,Consumer,India,Jaipur,Rajasthan,400136,North,PROD-00211,Home,Kitchen,Smart Plug,767.04,5,0.16,30.68
AMZ-ORD-0001135,2026-01-26,2026-01-29,Second Class,CUST-00041,Anaya Rao,Consumer,India,Lucknow,Uttar Pradesh,400137,North,PROD-00216,Fashion,Apparel,Desk Lamp,765,1,0,153
AMZ-ORD-0001136,2026-01-27,2026-01-30,First Class,CUST-00045,Vihaan Das,Consumer,India,Mumbai,Maharashtra,400138,West,PROD-00221,Beauty,Skincare,Office Chair,773.13,2,0.04,123.7
AMZ-ORD-0001137,2026-01-28,2026-01-31,Same Day,CUST-00049,Isha Gupta,Consumer,India,Delhi,Delhi,400139,North,PROD-00226,Office,Stationery,Kindle Reader,781.26,3,0.08,93.75
AMZ-ORD-0001138,2026-01-29,2026-02-01,Standard Class,CUST-00053,Rahul Iyer,Consumer,India,Bengaluru,Karnataka,400140,South,PROD-00231,Electronics,Accessories,Bluetooth Earbuds,bad_sales,4,0.12,63.15
AMZ-ORD-0001139,2026-01-30,2026-02-02,Second Class,CUST-00057,Meera Joshi,Consumer,India,Hyderabad,Telangana,400141,South,PROD-00236,Home,Kitchen,Water Bottle,797.52,5,0.16,31.9
AMZ-ORD-0001140,2026-01-31,2026-02-03,First Class,CUST-00061,Aarav Singh,Consumer,India,Pune,Maharashtra,400142,West,PROD-00241,Fashion,Apparel,Echo Dot Speaker,805.65,1,0,161.13
AMZ-ORD-0001141,2026-02-01,2026-02-04,Same Day,CUST-00065,Priya Sharma,Consumer,India,Chennai,Tamil Nadu,400143,South,PROD-00246,Beauty,Skincare,Wireless Mouse,813.78,2,0.04,130.2
AMZ-ORD-0001142,2026-02-02,2026-02-05,Standard Class,CUST-00069,Rohan Patel,Consumer,India,Kolkata,West Bengal,400144,East,PROD-00251,Office,Stationery,Backpack,821.91,3,0.08,98.63
AMZ-ORD-0001143,2026-02-03,2026-02-06,Second Class,CUST-00073,Neha Verma,Consumer,India,Ahmedabad,Gujarat,400145,West,PROD-00256,Electronics,Accessories,Monitor Stand,830.04,4,0.12,66.4
AMZ-ORD-0001143,2026-02-03,2026-02-06,Second Class,CUST-00073,Neha Verma,Consumer,India,Ahmedabad,Gujarat,400145,West,PROD-00256,Electronics,Accessories,Monitor Stand,830.04,4,0.12,66.4
AMZ-ORD-0001144,2026-02-04,2026-02-07,First Class,CUST-00077,Kabir Nair,Consumer,India,Jaipur,Rajasthan,400146,North,PROD-00261,Home,Kitchen,Smart Plug,828,5,0.16,33.12
AMZ-ORD-0001145,2026-02-05,2026-02-08,Same Day,CUST-00081,Anaya Rao,Consumer,India,Lucknow,Uttar Pradesh,400147,North,PROD-00266,Fashion,Apparel,Desk Lamp,836.13,1,0,167.23
