order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,source_file,processing_timestamp
AMZ-ORD-0003038,2026-02-05,2026-02-07,First Class,CUST-00229,Rahul Iyer,Consumer,India,Kolkata,West Bengal,400042,East,PROD-00267,Fashion,Apparel,Echo Dot Speaker,364.26,3,0.12,29.14,amazon_orders_batch_4.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0003007,2026-01-05,2026-01-07,Same Day,CUST-00043,Isha Gupta,Consumer,India,Chennai,Tamil Nadu,400011,South,PROD-00050,Home,Kitchen,Desk Lamp,90.91,2,0.0,18.18,amazon_orders_batch_4.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0003056,2026-01-15,2026-01-17,Standard Class,CUST-00037,Vihaan Das,Consumer,India,Pune,Maharashtra,400060,West,PROD-00393,Electronics,Accessories,Echo Dot Speaker,526.26,3,0.0,105.25,amazon_orders_batch_4.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0003040,2026-02-07,2026-02-09,Standard Class,CUST-00241,Aarav Singh,Consumer,India,Jaipur,Rajasthan,400044,North,PROD-00281,Office,Stationery,Echo Dot Speaker,384.52,2,0.2,7.69,amazon_orders_batch_4.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0003076,2026-02-04,2026-02-06,Standard Class,CUST-00157,Vihaan Das,Consumer,India,Pune,Maharashtra,400080,West,PROD-00113,Electronics,Accessories,Echo Dot Speaker,708.52,2,0.24,14.17,amazon_orders_batch_4.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0003051,2026-01-10,2026-01-12,Same Day,CUST-00007,Priya Sharma,Consumer,India,Lucknow,Uttar Pradesh,400055,North,PROD-00358,Electronics,Accessories,Desk Lamp,485.78,1,0.08,58.29,amazon_orders_batch_4.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0003048,2026-01-07,2026-01-09,Standard Class,CUST-00289,Rahul Iyer,Consumer,India,Kolkata,West Bengal,400052,East,PROD-00337,Fashion,Apparel,Echo Dot Speaker,455.39,1,0.24,9.11,amazon_orders_batch_4.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0003025,2026-01-23,2026-01-25,Second Class,CUST-00151,Anaya Rao,Consumer,India,Hyderabad,Telangana,400029,South,PROD-00176,Office,Stationery,Desk Lamp,252.91,2,0.16,10.12,amazon_orders_batch_4.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0003055,2026-01-14,2026-01-16,Same Day,CUST-00031,Anaya Rao,Consumer,India,Hyderabad,Telangana,400059,South,PROD-00386,Office,Stationery,Desk Lamp,516.13,2,0.24,10.32,amazon_orders_batch_4.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0004024,2026-01-25,2026-01-28,Second Class,CUST-00269,Kabir Nair,Consumer,India,Pune,Maharashtra,400029,West,PROD-00273,Office,Stationery,Bluetooth Earbuds,666.78,1,0.0,133.36,amazon_orders_batch_5.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0004164,2026-01-05,2026-01-08,Second Class,CUST-00049,Kabir Nair,Consumer,India,Pune,Maharashtra,400169,West,PROD-00133,Office,Stationery,Bluetooth Earbuds,262.26,1,0.16,10.49,amazon_orders_batch_5.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0004058,2026-01-19,2026-01-22,Same Day,CUST-00207,Rahul Iyer,Consumer,India,Jaipur,Rajasthan,400063,North,PROD-00125,Beauty,Skincare,Office Chair,104.52,3,0.08,12.54,amazon_orders_batch_5.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0004085,2026-01-06,2026-01-09,First Class,CUST-00096,Anaya Rao,Consumer,India,Chennai,Tamil Nadu,400090,South,PROD-00341,Electronics,Accessories,Echo Dot Speaker,374.52,2,0.2,7.49,amazon_orders_batch_5.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0004142,2026-01-23,2026-01-26,Same Day,CUST-00195,Rohan Patel,Consumer,India,Bengaluru,Karnataka,400147,South,PROD-00377,Fashion,Apparel,Smart Plug,47.91,3,0.24,0.96,amazon_orders_batch_5.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0004122,2026-01-03,2026-01-06,Same Day,CUST-00055,Rohan Patel,Consumer,India,Bengaluru,Karnataka,400127,South,PROD-00217,Fashion,Apparel,Smart Plug,745.65,3,0.08,89.48,amazon_orders_batch_5.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0004131,2026-01-12,2026-01-15,Standard Class,CUST-00118,Priya Sharma,Consumer,India,Delhi,Delhi,400136,North,PROD-00289,Home,Kitchen,Backpack,835.65,4,0.12,66.85,amazon_orders_batch_5.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0004072,2026-02-02,2026-02-05,Second Class,CUST-00005,Rohan Patel,Consumer,India,Bengaluru,Karnataka,400077,South,PROD-00237,Fashion,Apparel,Smart Plug,240.0,1,0.0,48.0,amazon_orders_batch_5.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0004042,2026-01-03,2026-01-06,Same Day,CUST-00095,Rohan Patel,Consumer,India,Bengaluru,Karnataka,400047,South,PROD-00417,Fashion,Apparel,Smart Plug,846.78,3,0.08,101.61,amazon_orders_batch_5.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0004089,2026-01-10,2026-01-13,First Class,CUST-00124,Meera Joshi,Consumer,India,Lucknow,Uttar Pradesh,400094,North,PROD-00373,Office,Stationery,Bluetooth Earbuds,419.04,2,0.04,67.05,amazon_orders_batch_5.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0004020,2026-01-21,2026-01-24,Second Class,CUST-00241,Aarav Singh,Consumer,India,Mumbai,Maharashtra,400025,West,PROD-00241,Electronics,Accessories,Echo Dot Speaker,622.26,1,0.16,24.89,amazon_orders_batch_5.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0004129,2026-01-10,2026-01-13,First Class,CUST-00104,Meera Joshi,Consumer,India,Lucknow,Uttar Pradesh,400134,North,PROD-00273,Office,Stationery,Bluetooth Earbuds,813.39,2,0.04,130.14,amazon_orders_batch_5.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0004043,2026-01-04,2026-01-07,Standard Class,CUST-00102,Neha Verma,Consumer,India,Hyderabad,Telangana,400048,South,PROD-00005,Beauty,Skincare,Office Chair,857.91,4,0.12,68.63,amazon_orders_batch_5.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0004108,2026-01-29,2026-02-01,Second Class,CUST-00257,Rahul Iyer,Consumer,India,Jaipur,Rajasthan,400113,North,PROD-00105,Beauty,Skincare,Office Chair,600.0,1,0.16,24.0,amazon_orders_batch_5.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0004071,2026-02-01,2026-02-04,Standard Class,CUST-00298,Priya Sharma,Consumer,India,Delhi,Delhi,400076,North,PROD-00229,Home,Kitchen,Backpack,239.04,4,0.28,4.78,amazon_orders_batch_5.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0004125,2026-01-06,2026-01-09,First Class,CUST-00076,Anaya Rao,Consumer,India,Chennai,Tamil Nadu,400130,South,PROD-00241,Electronics,Accessories,Echo Dot Speaker,779.04,2,0.2,15.58,amazon_orders_batch_5.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0004093,2026-01-14,2026-01-17,First Class,CUST-00152,Neha Verma,Consumer,India,Hyderabad,Telangana,400098,South,PROD-00405,Beauty,Skincare,Office Chair,453.39,2,0.2,9.07,amazon_orders_batch_5.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0004094,2026-01-15,2026-01-18,Same Day,CUST-00159,Kabir Nair,Consumer,India,Pune,Maharashtra,400099,West,PROD-00413,Office,Stationery,Bluetooth Earbuds,464.52,3,0.24,9.29,amazon_orders_batch_5.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0004113,2026-02-03,2026-02-06,First Class,CUST-00292,Neha Verma,Consumer,India,Hyderabad,Telangana,400118,South,PROD-00145,Beauty,Skincare,Office Chair,655.65,2,0.04,104.9,amazon_orders_batch_5.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0004002,2026-01-03,2026-01-06,Same Day,CUST-00115,Rohan Patel,Consumer,India,Bengaluru,Karnataka,400007,South,PROD-00097,Fashion,Apparel,Smart Plug,442.26,3,0.08,53.07,amazon_orders_batch_5.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0004145,2026-01-26,2026-01-29,First Class,CUST-00216,Anaya Rao,Consumer,India,Chennai,Tamil Nadu,400150,South,PROD-00401,Electronics,Accessories,Echo Dot Speaker,71.13,2,0.04,11.38,amazon_orders_batch_5.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0004127,2026-01-08,2026-01-11,Standard Class,CUST-00090,Isha Gupta,Consumer,India,Ahmedabad,Gujarat,400132,West,PROD-00257,Fashion,Apparel,Smart Plug,791.13,4,0.28,15.82,amazon_orders_batch_5.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0004012,2026-01-13,2026-01-16,Second Class,CUST-00185,Rohan Patel,Consumer,India,Bengaluru,Karnataka,400017,South,PROD-00177,Fashion,Apparel,Smart Plug,543.39,1,0.16,21.74,amazon_orders_batch_5.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0004095,2026-01-16,2026-01-19,Standard Class,CUST-00166,Anaya Rao,Consumer,India,Chennai,Tamil Nadu,400100,South,PROD-00001,Electronics,Accessories,Echo Dot Speaker,475.65,4,0.28,9.51,amazon_orders_batch_5.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0004158,2026-02-08,2026-02-11,Same Day,CUST-00007,Rahul Iyer,Consumer,India,Jaipur,Rajasthan,400163,North,PROD-00085,Beauty,Skincare,Office Chair,205.65,3,0.24,4.11,amazon_orders_batch_5.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0004027,2026-01-28,2026-01-31,Standard Class,CUST-00290,Isha Gupta,Consumer,India,Ahmedabad,Gujarat,400032,West,PROD-00297,Fashion,Apparel,Smart Plug,690.0,4,0.12,55.2,amazon_orders_batch_5.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0004006,2026-01-07,2026-01-10,Same Day,CUST-00143,Vihaan Das,Consumer,India,Kolkata,West Bengal,400011,East,PROD-00129,Home,Kitchen,Backpack,486.78,3,0.24,9.74,amazon_orders_batch_5.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0004055,2026-01-16,2026-01-19,Standard Class,CUST-00186,Anaya Rao,Consumer,India,Chennai,Tamil Nadu,400060,South,PROD-00101,Electronics,Accessories,Echo Dot Speaker,71.13,4,0.28,1.42,amazon_orders_batch_5.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0004061,2026-01-22,2026-01-25,First Class,CUST-00228,Priya Sharma,Consumer,India,Delhi,Delhi,400066,North,PROD-00149,Home,Kitchen,Backpack,137.91,2,0.2,2.76,amazon_orders_batch_5.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0005089,2026-01-06,2026-01-07,Same Day,CUST-00213,Meera Joshi,Consumer,India,Delhi,Delhi,400095,North,PROD-00022,Electronics,Accessories,Wireless Mouse,208.04,5,0.32,4.16,amazon_orders_batch_6.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0005005,2026-01-04,2026-01-05,Same Day,CUST-00141,Anaya Rao,Consumer,India,Ahmedabad,Gujarat,400011,West,PROD-00106,Home,Kitchen,Desk Lamp,180.65,1,0.2,3.61,amazon_orders_batch_6.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0005071,2026-01-29,2026-01-30,Second Class,CUST-00069,Priya Sharma,Consumer,India,Hyderabad,Telangana,400077,South,PROD-00280,Fashion,Apparel,Water Bottle,910.04,2,0.32,18.2,amazon_orders_batch_6.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0005065,2026-01-23,2026-01-24,Same Day,CUST-00021,Anaya Rao,Consumer,India,Ahmedabad,Gujarat,400071,West,PROD-00226,Home,Kitchen,Desk Lamp,837.26,1,0.08,100.47,amazon_orders_batch_6.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0005041,2026-02-09,2026-02-10,Same Day,CUST-00129,Priya Sharma,Consumer,India,Hyderabad,Telangana,400047,South,PROD-00010,Fashion,Apparel,Water Bottle,576.65,2,0.2,11.53,amazon_orders_batch_6.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0005123,2026-02-09,2026-02-10,Second Class,CUST-00185,Neha Verma,Consumer,India,Chennai,Tamil Nadu,400129,South,PROD-00328,Office,Stationery,Kindle Reader,579.78,4,0.24,11.6,amazon_orders_batch_6.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0005008,2026-01-07,2026-01-08,First Class,CUST-00165,Rahul Iyer,Consumer,India,Mumbai,Maharashtra,400014,West,PROD-00133,Office,Stationery,Backpack,217.04,4,0.32,4.34,amazon_orders_batch_6.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0005090,2026-01-07,2026-01-08,Standard Class,CUST-00221,Aarav Singh,Consumer,India,Bengaluru,Karnataka,400096,South,PROD-00031,Home,Kitchen,Echo Dot Speaker,210.0,1,0.0,42.0,amazon_orders_batch_6.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0005068,2026-01-26,2026-01-27,First Class,CUST-00045,Rahul Iyer,Consumer,India,Mumbai,Maharashtra,400074,West,PROD-00253,Office,Stationery,Backpack,873.65,4,0.2,17.47,amazon_orders_batch_6.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0005096,2026-01-13,2026-01-14,First Class,CUST-00269,Vihaan Das,Consumer,India,Jaipur,Rajasthan,400102,North,PROD-00085,Fashion,Apparel,Smart Plug,282.78,2,0.24,5.66,amazon_orders_batch_6.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0005067,2026-01-25,2026-01-26,Second Class,CUST-00037,Isha Gupta,Consumer,India,Lucknow,Uttar Pradesh,400073,North,PROD-00244,Beauty,Skincare,Monitor Stand,861.52,3,0.16,34.46,amazon_orders_batch_6.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0005107,2026-01-24,2026-01-25,Second Class,CUST-00057,Isha Gupta,Consumer,India,Lucknow,Uttar Pradesh,400113,North,PROD-00184,Beauty,Skincare,Monitor Stand,406.04,3,0.32,8.12,amazon_orders_batch_6.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0005035,2026-02-03,2026-02-04,Second Class,CUST-00081,Anaya Rao,Consumer,India,Ahmedabad,Gujarat,400041,West,PROD-00376,Home,Kitchen,Desk Lamp,514.04,1,0.32,10.28,amazon_orders_batch_6.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0005098,2026-01-15,2026-01-16,Standard Class,CUST-00285,Rahul Iyer,Consumer,India,Mumbai,Maharashtra,400104,West,PROD-00103,Office,Stationery,Backpack,307.04,4,0.32,6.14,amazon_orders_batch_6.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0005040,2026-02-08,2026-02-09,First Class,CUST-00121,Aarav Singh,Consumer,India,Bengaluru,Karnataka,400046,South,PROD-00001,Home,Kitchen,Echo Dot Speaker,564.52,1,0.16,22.58,amazon_orders_batch_6.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0005012,2026-01-11,2026-01-12,First Class,CUST-00197,Rohan Patel,Consumer,India,Pune,Maharashtra,400018,West,PROD-00169,Beauty,Skincare,Bluetooth Earbuds,255.39,3,0.12,20.43,amazon_orders_batch_6.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0005006,2026-01-05,2026-01-06,Standard Class,CUST-00149,Vihaan Das,Consumer,India,Jaipur,Rajasthan,400012,North,PROD-00115,Fashion,Apparel,Smart Plug,192.78,2,0.24,3.86,amazon_orders_batch_6.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0005015,2026-01-14,2026-01-15,Second Class,CUST-00221,Anaya Rao,Consumer,India,Ahmedabad,Gujarat,400021,West,PROD-00196,Home,Kitchen,Desk Lamp,291.78,1,0.24,5.84,amazon_orders_batch_6.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0005018,2026-01-17,2026-01-18,Standard Class,CUST-00245,Rahul Iyer,Consumer,India,Mumbai,Maharashtra,400024,West,PROD-00223,Office,Stationery,Backpack,318.0,4,0.0,63.6,amazon_orders_batch_6.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0005092,2026-01-09,2026-01-10,First Class,CUST-00237,Rohan Patel,Consumer,India,Pune,Maharashtra,400098,West,PROD-00049,Beauty,Skincare,Bluetooth Earbuds,234.26,3,0.08,28.11,amazon_orders_batch_6.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0005036,2026-02-04,2026-02-05,First Class,CUST-00089,Vihaan Das,Consumer,India,Jaipur,Rajasthan,400042,North,PROD-00385,Fashion,Apparel,Smart Plug,516.0,2,0.0,103.2,amazon_orders_batch_6.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0005091,2026-01-08,2026-01-09,Second Class,CUST-00229,Priya Sharma,Consumer,India,Hyderabad,Telangana,400097,South,PROD-00040,Fashion,Apparel,Water Bottle,222.13,2,0.04,35.54,amazon_orders_batch_6.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0005076,2026-02-03,2026-02-04,First Class,CUST-00109,Vihaan Das,Consumer,India,Jaipur,Rajasthan,400082,North,PROD-00325,Fashion,Apparel,Smart Plug,60.52,2,0.16,2.42,amazon_orders_batch_6.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0005046,2026-01-04,2026-01-05,Standard Class,CUST-00169,Vihaan Das,Consumer,India,Jaipur,Rajasthan,400052,North,PROD-00055,Fashion,Apparel,Smart Plug,627.13,2,0.04,100.34,amazon_orders_batch_6.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0005049,2026-01-07,2026-01-08,Same Day,CUST-00193,Meera Joshi,Consumer,India,Delhi,Delhi,400055,North,PROD-00082,Electronics,Accessories,Wireless Mouse,663.52,5,0.16,26.54,amazon_orders_batch_6.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0005078,2026-02-05,2026-02-06,Standard Class,CUST-00125,Rahul Iyer,Consumer,India,Mumbai,Maharashtra,400084,West,PROD-00343,Office,Stationery,Backpack,84.78,4,0.24,1.7,amazon_orders_batch_6.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0005063,2026-01-21,2026-01-22,Second Class,CUST-00005,Neha Verma,Consumer,India,Chennai,Tamil Nadu,400069,South,PROD-00208,Office,Stationery,Kindle Reader,813.0,4,0.0,162.6,amazon_orders_batch_6.csv,2026-03-14T07:04:03.606Z
1,2026-03-14,2026-03-16,Standard Class,CUST-1,Alice,Consumer,India,DemoCity,DemoState,000000,Demo,PROD-1,General,General,Item-Alice,120.0,1,0.0,0.0,simple_demo_3col.csv,2026-03-14T07:04:03.606Z
3,2026-03-14,2026-03-16,Standard Class,CUST-3,Charlie,Consumer,India,DemoCity,DemoState,000000,Demo,PROD-3,General,General,Item-Charlie,350.0,1,0.0,0.0,simple_demo_3col.csv,2026-03-14T07:04:03.606Z
SIMP-002,2026-03-02,2026-03-04,Second Class,CUST-S02,Arjun,Consumer,India,Mumbai,Maharashtra,400001,West,PROD-S02,Home,Kitchen,Water Bottle,299.0,1,0.05,35.0,simple_demo_orders copy.csv,2026-03-14T07:04:03.606Z
SIMP-002,2026-03-02,2026-03-04,Second Class,CUST-S02,Arjun,Consumer,India,Mumbai,Maharashtra,400001,West,PROD-S02,Home,Kitchen,Water Bottle,299.0,1,0.05,35.0,simple_demo_orders.csv,2026-03-14T07:04:03.606Z
