order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,source_file
,2026-01-10,2026-01-13,Standard Class,CUST-00129,Rohan Patel,Consumer,India,Kolkata,West Bengal,400084,East,PROD-00371,Office,Stationery,Backpack,395.13,3,0.08,47.42,amazon_orders_batch_2.csv
AMZ-ORD-0001092,2026-01-20,2026-01-23,First Class,CUST-00169,Rohan Patel,Consumer,India,Kolkata,West Bengal,400094,East,PROD-00001,Office,Stationery,Backpack,,3,0.08,55.95,amazon_orders_batch_2.csv
AMZ-ORD-0001093,2026-01-21,2026-01-24,Same Day,CUST-00173,Neha Verma,Consumer,India,Ahmedabad,Gujarat,400095,West,PROD-00006,Electronics,Accessories,Monitor Stand,474.39,-3,0.12,37.95,amazon_orders_batch_2.csv
AMZ-ORD-0001095,2026-01-23,2026-01-26,Second Class,CUST-00181,Anaya Rao,Consumer,India,Lucknow,Uttar Pradesh,400097,North,PROD-00016,Fashion,Apparel,Desk Lamp,490.65,1,1.45,98.13,amazon_orders_batch_2.csv
AMZ-ORD-0001111,,2026-01-05,Second Class,,Priya Sharma,Consumer,India,Chennai,Tamil Nadu,400113,South,PROD-00096,Beauty,Skincare,Wireless Mouse,600.39,2,0.04,96.06,amazon_orders_batch_2.csv
AMZ-ORD-0001114,2026-01-05,2026-01-08,Standard Class,CUST-00257,Kabir Nair,Consumer,India,Jaipur,Rajasthan,400116,North,PROD-00111,Home,Kitchen,Smart Plug,624.78,5,1.45,24.99,amazon_orders_batch_2.csv
AMZ-ORD-0001115,2026-01-06,2026-01-09,Second Class,CUST-00261,Anaya Rao,Consumer,India,Lucknow,Uttar Pradesh,400117,North,PROD-00116,Fashion,Apparel,Desk Lamp,,1,0.0,126.58,amazon_orders_batch_2.csv
,2026-01-14,2026-01-17,Second Class,CUST-00293,Neha Verma,Consumer,India,Ahmedabad,Gujarat,400125,West,PROD-00156,Electronics,Accessories,Monitor Stand,687.78,4,0.12,55.02,amazon_orders_batch_2.csv
AMZ-ORD-0001124,2026-01-15,2026-01-18,First Class,CUST-00297,Kabir Nair,Consumer,India,Jaipur,Rajasthan,400126,North,PROD-00161,Home,Kitchen,Smart Plug,695.91,-3,0.16,27.84,amazon_orders_batch_2.csv
AMZ-ORD-0001133,2026-01-24,2026-01-27,Same Day,CUST-00033,Neha Verma,Consumer,India,Ahmedabad,Gujarat,400135,West,PROD-00206,Electronics,Accessories,Monitor Stand,758.91,4,1.45,60.71,amazon_orders_batch_2.csv
AMZ-ORD-0001138,2026-01-29,2026-02-01,Standard Class,CUST-00053,Rahul Iyer,Consumer,India,Bengaluru,Karnataka,400140,South,PROD-00231,Electronics,Accessories,Bluetooth Earbuds,,4,0.12,63.15,amazon_orders_batch_2.csv
AMZ-ORD-0002011,2026-02-05,2026-02-06,First Class,CUST-00156,Priya Sharma,Consumer,India,Ahmedabad,Gujarat,400014,West,PROD-00307,Office,Stationery,Bluetooth Earbuds,810.26,2,1.45,16.21,amazon_orders_batch_3.csv
AMZ-ORD-0002012,2026-02-06,2026-02-07,Same Day,CUST-00161,Rohan Patel,Consumer,India,Jaipur,Rajasthan,400015,North,PROD-00313,Electronics,Accessories,Office Chair,819.39,-3,0.0,163.88,amazon_orders_batch_3.csv
AMZ-ORD-0002014,2026-01-01,2026-01-02,Second Class,CUST-00171,Kabir Nair,Consumer,India,Mumbai,Maharashtra,400017,West,PROD-00325,Fashion,Apparel,Backpack,,5,0.08,100.52,amazon_orders_batch_3.csv
AMZ-ORD-0002018,,2026-01-06,Second Class,CUST-00191,Rahul Iyer,Consumer,India,Pune,Maharashtra,400021,West,PROD-00349,Home,Kitchen,Smart Plug,864.0,3,0.0,172.8,amazon_orders_batch_3.csv
AMZ-ORD-0002022,2026-01-09,2026-01-10,Second Class,CUST-00211,Rohan Patel,Consumer,India,Jaipur,Rajasthan,400025,North,PROD-00373,Electronics,Accessories,Office Chair,900.52,1,1.45,36.02,amazon_orders_batch_3.csv
AMZ-ORD-0002024,2026-01-11,2026-01-12,Same Day,CUST-00221,Kabir Nair,Consumer,India,Mumbai,Maharashtra,400027,West,PROD-00385,Fashion,Apparel,Backpack,918.78,-3,0.0,183.76,amazon_orders_batch_3.csv
AMZ-ORD-0002028,2026-01-15,2026-01-16,Same Day,CUST-00241,Rahul Iyer,Consumer,India,Pune,Maharashtra,400031,West,PROD-00409,Home,Kitchen,Smart Plug,,1,0.16,1.81,amazon_orders_batch_3.csv
AMZ-ORD-0002033,2026-01-20,2026-01-21,Standard Class,CUST-00266,Neha Verma,Consumer,India,Lucknow,Uttar Pradesh,400036,North,PROD-00019,Home,Kitchen,Smart Plug,90.78,6,1.45,7.26,amazon_orders_batch_3.csv
AMZ-ORD-0002036,,2026-01-24,Same Day,,Vihaan Das,Consumer,India,Bengaluru,Karnataka,400039,South,PROD-00037,Office,Stationery,Bluetooth Earbuds,108.0,-3,0.0,21.6,amazon_orders_batch_3.csv
,2026-01-27,2026-01-28,Same Day,CUST-00001,Aarav Singh,Consumer,India,Kolkata,West Bengal,400043,East,PROD-00061,Beauty,Skincare,Echo Dot Speaker,144.52,1,0.16,5.78,amazon_orders_batch_3.csv
,2026-01-27,2026-01-28,Same Day,CUST-00001,Aarav Singh,Consumer,India,Kolkata,West Bengal,400043,East,PROD-00061,Beauty,Skincare,Echo Dot Speaker,144.52,1,0.16,5.78,amazon_orders_batch_3.csv
,2026-01-27,2026-01-28,Same Day,CUST-00001,Aarav Singh,Consumer,India,Kolkata,West Bengal,400043,East,PROD-00061,Beauty,Skincare,Echo Dot Speaker,144.52,1,0.16,5.78,amazon_orders_batch_3.csv
,2026-01-27,2026-01-28,Same Day,CUST-00001,Aarav Singh,Consumer,India,Kolkata,West Bengal,400043,East,PROD-00061,Beauty,Skincare,Echo Dot Speaker,144.52,1,0.16,5.78,amazon_orders_batch_3.csv
AMZ-ORD-0002042,2026-01-29,2026-01-30,Second Class,CUST-00011,Rohan Patel,Consumer,India,Jaipur,Rajasthan,400045,North,PROD-00073,Electronics,Accessories,Office Chair,,3,0.0,32.56,amazon_orders_batch_3.csv
AMZ-ORD-0002044,2026-01-31,2026-02-01,Same Day,CUST-00021,Kabir Nair,Consumer,India,Mumbai,Maharashtra,400047,West,PROD-00085,Fashion,Apparel,Backpack,181.04,5,1.45,21.72,amazon_orders_batch_3.csv
AMZ-ORD-0002048,2026-02-04,2026-02-05,Same Day,CUST-00041,Rahul Iyer,Consumer,India,Pune,Maharashtra,400051,West,PROD-00109,Home,Kitchen,Smart Plug,207.39,-3,0.0,41.48,amazon_orders_batch_3.csv
AMZ-ORD-0002054,,2026-01-04,Second Class,CUST-00071,Kabir Nair,Consumer,India,Mumbai,Maharashtra,400057,West,PROD-00145,Fashion,Apparel,Backpack,252.0,3,0.0,50.4,amazon_orders_batch_3.csv
AMZ-ORD-0002055,2026-01-04,2026-01-05,First Class,CUST-00076,Anaya Rao,Consumer,India,Delhi,Delhi,400058,North,PROD-00151,Beauty,Skincare,Echo Dot Speaker,261.13,4,1.45,41.78,amazon_orders_batch_3.csv
AMZ-ORD-0002055,2026-01-04,2026-01-05,First Class,CUST-00076,Anaya Rao,Consumer,India,Delhi,Delhi,400058,North,PROD-00151,Beauty,Skincare,Echo Dot Speaker,261.13,4,1.45,41.78,amazon_orders_batch_3.csv
AMZ-ORD-0002056,2026-01-05,2026-01-06,Same Day,CUST-00081,Vihaan Das,Consumer,India,Bengaluru,Karnataka,400059,South,PROD-00157,Office,Stationery,Bluetooth Earbuds,,5,0.08,32.43,amazon_orders_batch_3.csv
AMZ-ORD-0002060,2026-01-09,2026-01-10,Same Day,CUST-00101,Aarav Singh,Consumer,India,Kolkata,West Bengal,400063,East,PROD-00181,Beauty,Skincare,Echo Dot Speaker,306.78,-3,0.0,61.36,amazon_orders_batch_3.csv
AMZ-ORD-0002060,2026-01-09,2026-01-10,Same Day,CUST-00101,Aarav Singh,Consumer,India,Kolkata,West Bengal,400063,East,PROD-00181,Beauty,Skincare,Echo Dot Speaker,306.78,-3,0.0,61.36,amazon_orders_batch_3.csv
AMZ-ORD-0002060,2026-01-09,2026-01-10,Same Day,CUST-00101,Aarav Singh,Consumer,India,Kolkata,West Bengal,400063,East,PROD-00181,Beauty,Skincare,Echo Dot Speaker,306.78,-3,0.0,61.36,amazon_orders_batch_3.csv
AMZ-ORD-0002060,2026-01-09,2026-01-10,Same Day,CUST-00101,Aarav Singh,Consumer,India,Kolkata,West Bengal,400063,East,PROD-00181,Beauty,Skincare,Echo Dot Speaker,306.78,-3,0.0,61.36,amazon_orders_batch_3.csv
AMZ-ORD-0002066,2026-01-15,2026-01-16,Second Class,CUST-00131,Vihaan Das,Consumer,India,Bengaluru,Karnataka,400069,South,PROD-00217,Office,Stationery,Bluetooth Earbuds,351.39,3,1.45,70.28,amazon_orders_batch_3.csv
AMZ-ORD-0002070,2026-01-19,2026-01-20,Second Class,CUST-00151,Aarav Singh,Consumer,India,Kolkata,West Bengal,400073,East,PROD-00241,Beauty,Skincare,Echo Dot Speaker,,1,0.16,15.52,amazon_orders_batch_3.csv
AMZ-ORD-0002070,2026-01-19,2026-01-20,Second Class,CUST-00151,Aarav Singh,Consumer,India,Kolkata,West Bengal,400073,East,PROD-00241,Beauty,Skincare,Echo Dot Speaker,,1,0.16,15.52,amazon_orders_batch_3.csv
AMZ-ORD-0002072,,2026-01-22,Same Day,,Rohan Patel,Consumer,India,Jaipur,Rajasthan,400075,North,PROD-00253,Electronics,Accessories,Office Chair,396.0,-3,0.0,79.2,amazon_orders_batch_3.csv
AMZ-ORD-0002077,2026-01-26,2026-01-27,Standard Class,CUST-00186,Isha Gupta,Consumer,India,Hyderabad,Telangana,400080,South,PROD-00283,Electronics,Accessories,Office Chair,441.65,2,1.45,8.83,amazon_orders_batch_3.csv
,2026-01-29,2026-01-30,Same Day,CUST-00201,Aarav Singh,Consumer,India,Kolkata,West Bengal,400083,East,PROD-00301,Beauty,Skincare,Echo Dot Speaker,469.04,5,0.08,56.28,amazon_orders_batch_3.csv
,2026-01-29,2026-01-30,Same Day,CUST-00201,Aarav Singh,Consumer,India,Kolkata,West Bengal,400083,East,PROD-00301,Beauty,Skincare,Echo Dot Speaker,469.04,5,0.08,56.28,amazon_orders_batch_3.csv
,2026-01-29,2026-01-30,Same Day,CUST-00201,Aarav Singh,Consumer,India,Kolkata,West Bengal,400083,East,PROD-00301,Beauty,Skincare,Echo Dot Speaker,469.04,5,0.08,56.28,amazon_orders_batch_3.csv
,2026-01-29,2026-01-30,Same Day,CUST-00201,Aarav Singh,Consumer,India,Kolkata,West Bengal,400083,East,PROD-00301,Beauty,Skincare,Echo Dot Speaker,469.04,5,0.08,56.28,amazon_orders_batch_3.csv
AMZ-ORD-0002084,2026-02-02,2026-02-03,Same Day,CUST-00221,Kabir Nair,Consumer,India,Mumbai,Maharashtra,400087,West,PROD-00325,Fashion,Apparel,Backpack,,-3,0.0,99.08,amazon_orders_batch_3.csv
AMZ-ORD-0002088,2026-02-06,2026-02-07,Same Day,CUST-00241,Rahul Iyer,Consumer,India,Pune,Maharashtra,400091,West,PROD-00349,Home,Kitchen,Smart Plug,531.91,1,1.45,21.28,amazon_orders_batch_3.csv
AMZ-ORD-0002090,,2026-01-02,Second Class,CUST-00251,Aarav Singh,Consumer,India,Kolkata,West Bengal,400093,East,PROD-00361,Beauty,Skincare,Echo Dot Speaker,540.0,3,0.0,108.0,amazon_orders_batch_3.csv
AMZ-ORD-0002090,,2026-01-02,Second Class,CUST-00251,Aarav Singh,Consumer,India,Kolkata,West Bengal,400093,East,PROD-00361,Beauty,Skincare,Echo Dot Speaker,540.0,3,0.0,108.0,amazon_orders_batch_3.csv
AMZ-ORD-0002096,2026-01-07,2026-01-08,Same Day,CUST-00281,Vihaan Das,Consumer,India,Bengaluru,Karnataka,400099,South,PROD-00397,Office,Stationery,Bluetooth Earbuds,594.78,-3,0.0,118.96,amazon_orders_batch_3.csv
AMZ-ORD-0002098,2026-01-09,2026-01-10,Second Class,CUST-00291,Rahul Iyer,Consumer,India,Pune,Maharashtra,400101,West,PROD-00409,Home,Kitchen,Smart Plug,,5,0.08,73.56,amazon_orders_batch_3.csv
AMZ-ORD-0002099,2026-01-10,2026-01-11,First Class,CUST-00296,Meera Joshi,Consumer,India,Chennai,Tamil Nadu,400102,South,PROD-00415,Fashion,Apparel,Backpack,612.0,6,1.45,48.96,amazon_orders_batch_3.csv
AMZ-ORD-0002108,,2026-01-20,Same Day,,Rahul Iyer,Consumer,India,Pune,Maharashtra,400111,West,PROD-00049,Home,Kitchen,Smart Plug,684.0,-3,0.0,136.8,amazon_orders_batch_3.csv
AMZ-ORD-0002110,2026-01-21,2026-01-22,Second Class,CUST-00051,Aarav Singh,Consumer,India,Kolkata,West Bengal,400113,East,PROD-00061,Beauty,Skincare,Echo Dot Speaker,702.26,5,1.45,84.27,amazon_orders_batch_3.csv
AMZ-ORD-0002110,2026-01-21,2026-01-22,Second Class,CUST-00051,Aarav Singh,Consumer,India,Kolkata,West Bengal,400113,East,PROD-00061,Beauty,Skincare,Echo Dot Speaker,702.26,5,1.45,84.27,amazon_orders_batch_3.csv
AMZ-ORD-0002112,2026-01-23,2026-01-24,Same Day,CUST-00061,Rohan Patel,Consumer,India,Jaipur,Rajasthan,400115,North,PROD-00073,Electronics,Accessories,Office Chair,,1,0.16,28.82,amazon_orders_batch_3.csv
,2026-01-31,2026-02-01,Same Day,CUST-00101,Aarav Singh,Consumer,India,Kolkata,West Bengal,400123,East,PROD-00121,Beauty,Skincare,Echo Dot Speaker,783.39,-3,0.0,156.68,amazon_orders_batch_3.csv
,2026-01-31,2026-02-01,Same Day,CUST-00101,Aarav Singh,Consumer,India,Kolkata,West Bengal,400123,East,PROD-00121,Beauty,Skincare,Echo Dot Speaker,783.39,-3,0.0,156.68,amazon_orders_batch_3.csv
,2026-01-31,2026-02-01,Same Day,CUST-00101,Aarav Singh,Consumer,India,Kolkata,West Bengal,400123,East,PROD-00121,Beauty,Skincare,Echo Dot Speaker,783.39,-3,0.0,156.68,amazon_orders_batch_3.csv
,2026-01-31,2026-02-01,Same Day,CUST-00101,Aarav Singh,Consumer,India,Kolkata,West Bengal,400123,East,PROD-00121,Beauty,Skincare,Echo Dot Speaker,783.39,-3,0.0,156.68,amazon_orders_batch_3.csv
AMZ-ORD-0002121,2026-02-01,2026-02-02,Standard Class,CUST-00106,Priya Sharma,Consumer,India,Ahmedabad,Gujarat,400124,West,PROD-00127,Office,Stationery,Bluetooth Earbuds,792.52,4,1.45,126.8,amazon_orders_batch_3.csv
AMZ-ORD-0002126,,2026-02-07,Second Class,CUST-00131,Vihaan Das,Consumer,India,Bengaluru,Karnataka,400129,South,PROD-00157,Office,Stationery,Bluetooth Earbuds,,3,0.0,165.6,amazon_orders_batch_3.csv
AMZ-ORD-0002132,2026-01-05,2026-01-06,Same Day,CUST-00161,Rohan Patel,Consumer,India,Jaipur,Rajasthan,400135,North,PROD-00193,Electronics,Accessories,Office Chair,882.78,-3,1.45,176.56,amazon_orders_batch_3.csv
AMZ-ORD-0002140,2026-01-13,2026-01-14,Same Day,CUST-00201,Aarav Singh,Consumer,India,Kolkata,West Bengal,400143,East,PROD-00241,Beauty,Skincare,Echo Dot Speaker,,5,0.08,5.48,amazon_orders_batch_3.csv
AMZ-ORD-0002140,2026-01-13,2026-01-14,Same Day,CUST-00201,Aarav Singh,Consumer,India,Kolkata,West Bengal,400143,East,PROD-00241,Beauty,Skincare,Echo Dot Speaker,,5,0.08,5.48,amazon_orders_batch_3.csv
AMZ-ORD-0002140,2026-01-13,2026-01-14,Same Day,CUST-00201,Aarav Singh,Consumer,India,Kolkata,West Bengal,400143,East,PROD-00241,Beauty,Skincare,Echo Dot Speaker,,5,0.08,5.48,amazon_orders_batch_3.csv
AMZ-ORD-0002140,2026-01-13,2026-01-14,Same Day,CUST-00201,Aarav Singh,Consumer,India,Kolkata,West Bengal,400143,East,PROD-00241,Beauty,Skincare,Echo Dot Speaker,,5,0.08,5.48,amazon_orders_batch_3.csv
AMZ-ORD-0002143,2026-01-16,2026-01-17,First Class,CUST-00216,Neha Verma,Consumer,India,Lucknow,Uttar Pradesh,400146,North,PROD-00259,Home,Kitchen,Smart Plug,73.04,2,1.45,1.46,amazon_orders_batch_3.csv
AMZ-ORD-0002144,,2026-01-18,Same Day,,Kabir Nair,Consumer,India,Mumbai,Maharashtra,400147,West,PROD-00265,Fashion,Apparel,Backpack,72.0,-3,0.0,14.4,amazon_orders_batch_3.csv
AMZ-ORD-0002154,2026-01-27,2026-01-28,Second Class,CUST-00271,Kabir Nair,Consumer,India,Mumbai,Maharashtra,400157,West,PROD-00325,Fashion,Apparel,Backpack,,1,1.45,6.13,amazon_orders_batch_3.csv
AMZ-ORD-0002156,2026-01-29,2026-01-30,Same Day,CUST-00281,Vihaan Das,Consumer,India,Bengaluru,Karnataka,400159,South,PROD-00337,Office,Stationery,Bluetooth Earbuds,171.39,-3,0.0,34.28,amazon_orders_batch_3.csv
,2026-02-02,2026-02-03,Same Day,CUST-00001,Aarav Singh,Consumer,India,Kolkata,West Bengal,400163,East,PROD-00361,Beauty,Skincare,Echo Dot Speaker,207.91,1,0.16,8.32,amazon_orders_batch_3.csv
,2026-02-02,2026-02-03,Same Day,CUST-00001,Aarav Singh,Consumer,India,Kolkata,West Bengal,400163,East,PROD-00361,Beauty,Skincare,Echo Dot Speaker,207.91,1,0.16,8.32,amazon_orders_batch_3.csv
,2026-02-02,2026-02-03,Same Day,CUST-00001,Aarav Singh,Consumer,India,Kolkata,West Bengal,400163,East,PROD-00361,Beauty,Skincare,Echo Dot Speaker,207.91,1,0.16,8.32,amazon_orders_batch_3.csv
,2026-02-02,2026-02-03,Same Day,CUST-00001,Aarav Singh,Consumer,India,Kolkata,West Bengal,400163,East,PROD-00361,Beauty,Skincare,Echo Dot Speaker,207.91,1,0.16,8.32,amazon_orders_batch_3.csv
AMZ-ORD-0002162,,2026-02-05,Second Class,CUST-00011,Rohan Patel,Consumer,India,Jaipur,Rajasthan,400165,North,PROD-00373,Electronics,Accessories,Office Chair,216.0,3,0.0,43.2,amazon_orders_batch_3.csv
AMZ-ORD-0002165,2026-02-07,2026-02-08,Standard Class,CUST-00026,Anaya Rao,Consumer,India,Delhi,Delhi,400168,North,PROD-00391,Beauty,Skincare,Echo Dot Speaker,243.39,6,1.45,19.47,amazon_orders_batch_3.csv
AMZ-ORD-0002165,2026-02-07,2026-02-08,Standard Class,CUST-00026,Anaya Rao,Consumer,India,Delhi,Delhi,400168,North,PROD-00391,Beauty,Skincare,Echo Dot Speaker,243.39,6,1.45,19.47,amazon_orders_batch_3.csv
AMZ-ORD-0002168,2026-01-03,2026-01-04,Same Day,CUST-00041,Rahul Iyer,Consumer,India,Pune,Maharashtra,400171,West,PROD-00409,Home,Kitchen,Smart Plug,,-3,0.0,54.16,amazon_orders_batch_3.csv
AMZ-ORD-0002176,2026-01-11,2026-01-12,Same Day,CUST-00081,Vihaan Das,Consumer,India,Bengaluru,Karnataka,400179,South,PROD-00037,Office,Stationery,Bluetooth Earbuds,333.65,5,1.45,40.04,amazon_orders_batch_3.csv
AMZ-ORD-0002180,,2026-01-16,Same Day,,Aarav Singh,Consumer,India,Kolkata,West Bengal,400183,East,PROD-00061,Beauty,Skincare,Echo Dot Speaker,360.0,-3,0.0,72.0,amazon_orders_batch_3.csv
AMZ-ORD-0002180,,2026-01-16,Same Day,,Aarav Singh,Consumer,India,Kolkata,West Bengal,400183,East,PROD-00061,Beauty,Skincare,Echo Dot Speaker,360.0,-3,0.0,72.0,amazon_orders_batch_3.csv
AMZ-ORD-0002180,,2026-01-16,Same Day,,Aarav Singh,Consumer,India,Kolkata,West Bengal,400183,East,PROD-00061,Beauty,Skincare,Echo Dot Speaker,360.0,-3,0.0,72.0,amazon_orders_batch_3.csv
AMZ-ORD-0002180,,2026-01-16,Same Day,,Aarav Singh,Consumer,India,Kolkata,West Bengal,400183,East,PROD-00061,Beauty,Skincare,Echo Dot Speaker,360.0,-3,0.0,72.0,amazon_orders_batch_3.csv
AMZ-ORD-0002182,2026-01-17,2026-01-18,Second Class,CUST-00111,Rohan Patel,Consumer,India,Jaipur,Rajasthan,400185,North,PROD-00073,Electronics,Accessories,Office Chair,,5,0.08,45.39,amazon_orders_batch_3.csv
AMZ-ORD-0002187,2026-01-22,2026-01-23,First Class,CUST-00136,Isha Gupta,Consumer,India,Hyderabad,Telangana,400190,South,PROD-00103,Electronics,Accessories,Office Chair,423.91,4,1.45,67.83,amazon_orders_batch_3.csv
AMZ-ORD-0002192,2026-01-27,2026-01-28,Same Day,CUST-00161,Rohan Patel,Consumer,India,Jaipur,Rajasthan,400195,North,PROD-00133,Electronics,Accessories,Office Chair,459.39,-3,0.0,91.88,amazon_orders_batch_3.csv
AMZ-ORD-0002196,2026-01-31,2026-02-01,Same Day,CUST-00181,Vihaan Das,Consumer,India,Bengaluru,Karnataka,400199,South,PROD-00157,Office,Stationery,Bluetooth Earbuds,,1,0.16,19.84,amazon_orders_batch_3.csv
AMZ-ORD-0002198,,2026-02-03,Second Class,CUST-00191,Rahul Iyer,Consumer,India,Pune,Maharashtra,400201,West,PROD-00169,Home,Kitchen,Smart Plug,504.0,3,1.45,100.8,amazon_orders_batch_3.csv
,2026-02-04,2026-02-05,Same Day,CUST-00201,Aarav Singh,Consumer,India,Kolkata,West Bengal,400203,East,PROD-00181,Beauty,Skincare,Echo Dot Speaker,522.26,5,0.08,62.67,amazon_orders_batch_3.csv
,2026-02-04,2026-02-05,Same Day,CUST-00201,Aarav Singh,Consumer,India,Kolkata,West Bengal,400203,East,PROD-00181,Beauty,Skincare,Echo Dot Speaker,522.26,5,0.08,62.67,amazon_orders_batch_3.csv
,2026-02-04,2026-02-05,Same Day,CUST-00201,Aarav Singh,Consumer,India,Kolkata,West Bengal,400203,East,PROD-00181,Beauty,Skincare,Echo Dot Speaker,522.26,5,0.08,62.67,amazon_orders_batch_3.csv
,2026-02-04,2026-02-05,Same Day,CUST-00201,Aarav Singh,Consumer,India,Kolkata,West Bengal,400203,East,PROD-00181,Beauty,Skincare,Echo Dot Speaker,522.26,5,0.08,62.67,amazon_orders_batch_3.csv
AMZ-ORD-0002204,2026-01-01,2026-01-02,Same Day,CUST-00221,Kabir Nair,Consumer,India,Mumbai,Maharashtra,400207,West,PROD-00205,Fashion,Apparel,Backpack,558.78,-3,0.0,111.76,amazon_orders_batch_3.csv
AMZ-ORD-0002209,2026-01-06,2026-01-07,Standard Class,CUST-00246,Meera Joshi,Consumer,India,Chennai,Tamil Nadu,400212,South,PROD-00235,Fashion,Apparel,Backpack,594.26,2,1.45,11.89,amazon_orders_batch_3.csv
AMZ-ORD-0002210,2026-01-07,2026-01-08,Second Class,CUST-00251,Aarav Singh,Consumer,India,Kolkata,West Bengal,400213,East,PROD-00241,Beauty,Skincare,Echo Dot Speaker,,3,0.0,120.68,amazon_orders_batch_3.csv
AMZ-ORD-0002210,2026-01-07,2026-01-08,Second Class,CUST-00251,Aarav Singh,Consumer,India,Kolkata,West Bengal,400213,East,PROD-00241,Beauty,Skincare,Echo Dot Speaker,,3,0.0,120.68,amazon_orders_batch_3.csv
AMZ-ORD-0003023,2026-01-21,2026-01-23,Same Day,CUST-00139,Neha Verma,Consumer,India,Delhi,Delhi,400027,North,PROD-00162,Fashion,Apparel,Desk Lamp,232.65,-3,0.08,27.92,amazon_orders_batch_4.csv
AMZ-ORD-0003029,2026-01-27,2026-01-29,Second Class,CUST-00175,Meera Joshi,Consumer,India,Ahmedabad,Gujarat,400033,West,PROD-00204,Beauty,Skincare,Desk Lamp,,3,0.04,45.32,amazon_orders_batch_4.csv
AMZ-ORD-0003035,2026-02-02,2026-02-04,Same Day,,Anaya Rao,Consumer,India,Hyderabad,Telangana,400039,South,PROD-00246,Office,Stationery,Desk Lamp,344.04,3,0.0,68.81,amazon_orders_batch_4.csv
,2026-02-06,2026-02-08,Same Day,CUST-00235,Meera Joshi,Consumer,India,Ahmedabad,Gujarat,400043,West,PROD-00274,Beauty,Skincare,Desk Lamp,374.39,1,0.16,14.98,amazon_orders_batch_4.csv
AMZ-ORD-0003041,,2026-02-10,Second Class,CUST-00247,Priya Sharma,Consumer,India,Lucknow,Uttar Pradesh,400045,North,PROD-00288,Electronics,Accessories,Desk Lamp,394.65,3,0.24,7.89,amazon_orders_batch_4.csv
AMZ-ORD-0003046,2026-01-05,2026-01-07,First Class,CUST-00277,Vihaan Das,Consumer,India,Pune,Maharashtra,400050,West,PROD-00323,Electronics,Accessories,Echo Dot Speaker,435.13,-3,0.16,17.41,amazon_orders_batch_4.csv
AMZ-ORD-0003047,2026-01-06,2026-01-08,Same Day,CUST-00283,Isha Gupta,Consumer,India,Chennai,Tamil Nadu,400051,South,PROD-00330,Home,Kitchen,Desk Lamp,445.26,3,1.45,8.91,amazon_orders_batch_4.csv
AMZ-ORD-0003058,2026-01-17,2026-01-19,First Class,CUST-00049,Rahul Iyer,Consumer,India,Kolkata,West Bengal,400062,East,PROD-00407,Fashion,Apparel,Echo Dot Speaker,,2,0.08,65.58,amazon_orders_batch_4.csv
AMZ-ORD-0003069,2026-01-28,2026-01-30,Second Class,CUST-00115,Meera Joshi,Consumer,India,Ahmedabad,Gujarat,400073,West,PROD-00064,Beauty,Skincare,Desk Lamp,647.78,-3,0.24,12.96,amazon_orders_batch_4.csv
AMZ-ORD-0003070,2026-01-29,2026-01-31,First Class,,Aarav Singh,Consumer,India,Jaipur,Rajasthan,400074,North,PROD-00071,Office,Stationery,Echo Dot Speaker,657.91,2,0.0,131.58,amazon_orders_batch_4.csv
,2026-02-06,2026-02-08,First Class,CUST-00169,Rahul Iyer,Consumer,India,Kolkata,West Bengal,400082,East,PROD-00127,Fashion,Apparel,Echo Dot Speaker,728.78,1,0.04,116.6,amazon_orders_batch_4.csv
AMZ-ORD-0004013,2026-01-14,2026-01-17,First Class,CUST-00192,Neha Verma,Consumer,India,Hyderabad,Telangana,400018,South,PROD-00185,Beauty,Skincare,Office Chair,554.52,2,1.45,11.09,amazon_orders_batch_5.csv
AMZ-ORD-0004015,2026-01-16,2026-01-19,Standard Class,CUST-00206,Anaya Rao,Consumer,India,Chennai,Tamil Nadu,400020,South,PROD-00201,Electronics,Accessories,Echo Dot Speaker,576.78,-3,0.28,11.54,amazon_orders_batch_5.csv
AMZ-ORD-0004016,2026-01-17,2026-01-20,Second Class,CUST-00213,Vihaan Das,Consumer,India,Kolkata,West Bengal,400021,East,PROD-00209,Home,Kitchen,Backpack,,1,0.0,117.58,amazon_orders_batch_5.csv
AMZ-ORD-0004022,,2026-01-26,Same Day,CUST-00255,Rohan Patel,Consumer,India,Bengaluru,Karnataka,400027,South,PROD-00257,Fashion,Apparel,Smart Plug,644.52,3,0.24,12.89,amazon_orders_batch_5.csv
AMZ-ORD-0004026,2026-01-27,2026-01-30,Same Day,CUST-00283,Vihaan Das,Consumer,India,Kolkata,West Bengal,400031,East,PROD-00289,Home,Kitchen,Backpack,689.04,3,1.45,82.68,amazon_orders_batch_5.csv
AMZ-ORD-0004030,2026-01-31,2026-02-03,Same Day,CUST-00011,Aarav Singh,Consumer,India,Mumbai,Maharashtra,400035,West,PROD-00321,Electronics,Accessories,Echo Dot Speaker,723.39,-3,0.24,14.47,amazon_orders_batch_5.csv
AMZ-ORD-0004032,2026-02-02,2026-02-05,Second Class,CUST-00025,Rohan Patel,Consumer,India,Bengaluru,Karnataka,400037,South,PROD-00337,Fashion,Apparel,Smart Plug,,1,0.0,149.13,amazon_orders_batch_5.csv
