order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,source_file,processing_timestamp
AMZ-ORD-0004036,2026-02-06,2026-02-09,Second Class,CUST-00053,Vihaan Das,Consumer,India,Kolkata,West Bengal,400041,East,PROD-00369,Home,Kitchen,Backpack,780.0,1,0.16,31.2,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004037,2026-02-07,2026-02-10,First Class,CUST-00060,Isha Gupta,Consumer,India,Ahmedabad,Gujarat,400042,West,PROD-00377,Fashion,Apparel,Smart Plug,791.13,2,0.2,15.82,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004040,2026-01-01,2026-01-04,Second Class,CUST-00081,Aarav Singh,Consumer,India,Mumbai,Maharashtra,400045,West,PROD-00401,Electronics,Accessories,Echo Dot Speaker,824.52,1,0.0,164.9,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004041,2026-01-02,2026-01-05,First Class,CUST-00088,Priya Sharma,Consumer,India,Delhi,Delhi,400046,North,PROD-00409,Home,Kitchen,Backpack,835.65,2,0.04,133.7,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004042,2026-01-03,2026-01-06,Same Day,CUST-00095,Rohan Patel,Consumer,India,Bengaluru,Karnataka,400047,South,PROD-00417,Fashion,Apparel,Smart Plug,846.78,3,0.08,101.61,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004043,2026-01-04,2026-01-07,Standard Class,CUST-00102,Neha Verma,Consumer,India,Hyderabad,Telangana,400048,South,PROD-00005,Beauty,Skincare,Office Chair,857.91,4,0.12,68.63,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004046,2026-01-07,2026-01-10,Same Day,CUST-00123,Vihaan Das,Consumer,India,Kolkata,West Bengal,400051,East,PROD-00029,Home,Kitchen,Backpack,881.13,3,0.24,17.62,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004047,2026-01-08,2026-01-11,Standard Class,CUST-00130,Isha Gupta,Consumer,India,Ahmedabad,Gujarat,400052,West,PROD-00037,Fashion,Apparel,Smart Plug,892.26,4,0.28,17.85,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004049,2026-01-10,2026-01-13,First Class,CUST-00144,Meera Joshi,Consumer,India,Lucknow,Uttar Pradesh,400054,North,PROD-00053,Office,Stationery,Bluetooth Earbuds,914.52,2,0.04,146.32,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004050,2026-01-11,2026-01-14,Same Day,CUST-00151,Aarav Singh,Consumer,India,Mumbai,Maharashtra,400055,West,PROD-00061,Electronics,Accessories,Echo Dot Speaker,25.65,3,0.08,3.08,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004051,2026-01-12,2026-01-15,Standard Class,CUST-00158,Priya Sharma,Consumer,India,Delhi,Delhi,400056,North,PROD-00069,Home,Kitchen,Backpack,36.78,4,0.12,2.94,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004053,2026-01-14,2026-01-17,First Class,CUST-00172,Neha Verma,Consumer,India,Hyderabad,Telangana,400058,South,PROD-00085,Beauty,Skincare,Office Chair,59.04,2,0.2,1.18,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004054,2026-01-15,2026-01-18,Same Day,CUST-00179,Kabir Nair,Consumer,India,Pune,Maharashtra,400059,West,PROD-00093,Office,Stationery,Bluetooth Earbuds,60.0,3,0.24,1.2,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004055,2026-01-16,2026-01-19,Standard Class,CUST-00186,Anaya Rao,Consumer,India,Chennai,Tamil Nadu,400060,South,PROD-00101,Electronics,Accessories,Echo Dot Speaker,71.13,4,0.28,1.42,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004056,2026-01-17,2026-01-20,Second Class,CUST-00193,Vihaan Das,Consumer,India,Kolkata,West Bengal,400061,East,PROD-00109,Home,Kitchen,Backpack,82.26,1,0.0,16.45,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004057,2026-01-18,2026-01-21,First Class,CUST-00200,Isha Gupta,Consumer,India,Ahmedabad,Gujarat,400062,West,PROD-00117,Fashion,Apparel,Smart Plug,93.39,2,0.04,14.94,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004058,2026-01-19,2026-01-22,Same Day,CUST-00207,Rahul Iyer,Consumer,India,Jaipur,Rajasthan,400063,North,PROD-00125,Beauty,Skincare,Office Chair,104.52,3,0.08,12.54,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004059,2026-01-20,2026-01-23,Standard Class,CUST-00214,Meera Joshi,Consumer,India,Lucknow,Uttar Pradesh,400064,North,PROD-00133,Office,Stationery,Bluetooth Earbuds,115.65,4,0.12,9.25,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004061,2026-01-22,2026-01-25,First Class,CUST-00228,Priya Sharma,Consumer,India,Delhi,Delhi,400066,North,PROD-00149,Home,Kitchen,Backpack,137.91,2,0.2,2.76,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004062,2026-01-23,2026-01-26,Same Day,CUST-00235,Rohan Patel,Consumer,India,Bengaluru,Karnataka,400067,South,PROD-00157,Fashion,Apparel,Smart Plug,149.04,3,0.24,2.98,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004063,2026-01-24,2026-01-27,Standard Class,CUST-00242,Neha Verma,Consumer,India,Hyderabad,Telangana,400068,South,PROD-00165,Beauty,Skincare,Office Chair,150.0,4,0.28,3.0,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004067,2026-01-28,2026-01-31,Standard Class,CUST-00270,Isha Gupta,Consumer,India,Ahmedabad,Gujarat,400072,West,PROD-00197,Fashion,Apparel,Smart Plug,194.52,4,0.12,15.56,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004069,2026-01-30,2026-02-02,First Class,CUST-00284,Meera Joshi,Consumer,India,Lucknow,Uttar Pradesh,400074,North,PROD-00213,Office,Stationery,Bluetooth Earbuds,216.78,2,0.2,4.34,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004070,2026-01-31,2026-02-03,Same Day,CUST-00291,Aarav Singh,Consumer,India,Mumbai,Maharashtra,400075,West,PROD-00221,Electronics,Accessories,Echo Dot Speaker,227.91,3,0.24,4.56,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004071,2026-02-01,2026-02-04,Standard Class,CUST-00298,Priya Sharma,Consumer,India,Delhi,Delhi,400076,North,PROD-00229,Home,Kitchen,Backpack,239.04,4,0.28,4.78,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004072,2026-02-02,2026-02-05,Second Class,CUST-00005,Rohan Patel,Consumer,India,Bengaluru,Karnataka,400077,South,PROD-00237,Fashion,Apparel,Smart Plug,240.0,1,0.0,48.0,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004073,2026-02-03,2026-02-06,First Class,CUST-00012,Neha Verma,Consumer,India,Hyderabad,Telangana,400078,South,PROD-00245,Beauty,Skincare,Office Chair,251.13,2,0.04,40.18,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004074,2026-02-04,2026-02-07,Same Day,CUST-00019,Kabir Nair,Consumer,India,Pune,Maharashtra,400079,West,PROD-00253,Office,Stationery,Bluetooth Earbuds,262.26,3,0.08,31.47,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004077,2026-02-07,2026-02-10,First Class,CUST-00040,Isha Gupta,Consumer,India,Ahmedabad,Gujarat,400082,West,PROD-00277,Fashion,Apparel,Smart Plug,295.65,2,0.2,5.91,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004079,2026-02-09,2026-02-12,Standard Class,CUST-00054,Meera Joshi,Consumer,India,Lucknow,Uttar Pradesh,400084,North,PROD-00293,Office,Stationery,Bluetooth Earbuds,317.91,4,0.28,6.36,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004081,2026-01-02,2026-01-05,First Class,CUST-00068,Priya Sharma,Consumer,India,Delhi,Delhi,400086,North,PROD-00309,Home,Kitchen,Backpack,330.0,2,0.04,52.8,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004082,2026-01-03,2026-01-06,Same Day,CUST-00075,Rohan Patel,Consumer,India,Bengaluru,Karnataka,400087,South,PROD-00317,Fashion,Apparel,Smart Plug,341.13,3,0.08,40.94,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004083,2026-01-04,2026-01-07,Standard Class,CUST-00082,Neha Verma,Consumer,India,Hyderabad,Telangana,400088,South,PROD-00325,Beauty,Skincare,Office Chair,352.26,4,0.12,28.18,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004084,2026-01-05,2026-01-08,Second Class,CUST-00089,Kabir Nair,Consumer,India,Pune,Maharashtra,400089,West,PROD-00333,Office,Stationery,Bluetooth Earbuds,363.39,1,0.16,14.54,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004085,2026-01-06,2026-01-09,First Class,CUST-00096,Anaya Rao,Consumer,India,Chennai,Tamil Nadu,400090,South,PROD-00341,Electronics,Accessories,Echo Dot Speaker,374.52,2,0.2,7.49,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004086,2026-01-07,2026-01-10,Same Day,CUST-00103,Vihaan Das,Consumer,India,Kolkata,West Bengal,400091,East,PROD-00349,Home,Kitchen,Backpack,385.65,3,0.24,7.71,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004087,2026-01-08,2026-01-11,Standard Class,CUST-00110,Isha Gupta,Consumer,India,Ahmedabad,Gujarat,400092,West,PROD-00357,Fashion,Apparel,Smart Plug,396.78,4,0.28,7.94,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004089,2026-01-10,2026-01-13,First Class,CUST-00124,Meera Joshi,Consumer,India,Lucknow,Uttar Pradesh,400094,North,PROD-00373,Office,Stationery,Bluetooth Earbuds,419.04,2,0.04,67.05,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004092,2026-01-13,2026-01-16,Second Class,CUST-00145,Rohan Patel,Consumer,India,Bengaluru,Karnataka,400097,South,PROD-00397,Fashion,Apparel,Smart Plug,442.26,1,0.16,17.69,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004093,2026-01-14,2026-01-17,First Class,CUST-00152,Neha Verma,Consumer,India,Hyderabad,Telangana,400098,South,PROD-00405,Beauty,Skincare,Office Chair,453.39,2,0.2,9.07,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004094,2026-01-15,2026-01-18,Same Day,CUST-00159,Kabir Nair,Consumer,India,Pune,Maharashtra,400099,West,PROD-00413,Office,Stationery,Bluetooth Earbuds,464.52,3,0.24,9.29,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004095,2026-01-16,2026-01-19,Standard Class,CUST-00166,Anaya Rao,Consumer,India,Chennai,Tamil Nadu,400100,South,PROD-00001,Electronics,Accessories,Echo Dot Speaker,475.65,4,0.28,9.51,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004097,2026-01-18,2026-01-21,First Class,CUST-00180,Isha Gupta,Consumer,India,Ahmedabad,Gujarat,400102,West,PROD-00017,Fashion,Apparel,Smart Plug,497.91,2,0.04,79.67,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004098,2026-01-19,2026-01-22,Same Day,CUST-00187,Rahul Iyer,Consumer,India,Jaipur,Rajasthan,400103,North,PROD-00025,Beauty,Skincare,Office Chair,509.04,3,0.08,61.08,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004099,2026-01-20,2026-01-23,Standard Class,CUST-00194,Meera Joshi,Consumer,India,Lucknow,Uttar Pradesh,400104,North,PROD-00033,Office,Stationery,Bluetooth Earbuds,510.0,4,0.12,40.8,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004100,2026-01-21,2026-01-24,Second Class,CUST-00201,Aarav Singh,Consumer,India,Mumbai,Maharashtra,400105,West,PROD-00041,Electronics,Accessories,Echo Dot Speaker,521.13,1,0.16,20.85,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004101,2026-01-22,2026-01-25,First Class,CUST-00208,Priya Sharma,Consumer,India,Delhi,Delhi,400106,North,PROD-00049,Home,Kitchen,Backpack,532.26,2,0.2,10.65,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004103,2026-01-24,2026-01-27,Standard Class,CUST-00222,Neha Verma,Consumer,India,Hyderabad,Telangana,400108,South,PROD-00065,Beauty,Skincare,Office Chair,554.52,4,0.28,11.09,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004106,2026-01-27,2026-01-30,Same Day,CUST-00243,Vihaan Das,Consumer,India,Kolkata,West Bengal,400111,East,PROD-00089,Home,Kitchen,Backpack,587.91,3,0.08,70.55,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004107,2026-01-28,2026-01-31,Standard Class,CUST-00250,Isha Gupta,Consumer,India,Ahmedabad,Gujarat,400112,West,PROD-00097,Fashion,Apparel,Smart Plug,599.04,4,0.12,47.92,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004108,2026-01-29,2026-02-01,Second Class,CUST-00257,Rahul Iyer,Consumer,India,Jaipur,Rajasthan,400113,North,PROD-00105,Beauty,Skincare,Office Chair,600.0,1,0.16,24.0,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004109,2026-01-30,2026-02-02,First Class,CUST-00264,Meera Joshi,Consumer,India,Lucknow,Uttar Pradesh,400114,North,PROD-00113,Office,Stationery,Bluetooth Earbuds,611.13,2,0.2,12.22,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004111,2026-02-01,2026-02-04,Standard Class,CUST-00278,Priya Sharma,Consumer,India,Delhi,Delhi,400116,North,PROD-00129,Home,Kitchen,Backpack,633.39,4,0.28,12.67,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004113,2026-02-03,2026-02-06,First Class,CUST-00292,Neha Verma,Consumer,India,Hyderabad,Telangana,400118,South,PROD-00145,Beauty,Skincare,Office Chair,655.65,2,0.04,104.9,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004115,2026-02-05,2026-02-08,Standard Class,CUST-00006,Anaya Rao,Consumer,India,Chennai,Tamil Nadu,400120,South,PROD-00161,Electronics,Accessories,Echo Dot Speaker,677.91,4,0.12,54.23,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004116,2026-02-06,2026-02-09,Second Class,CUST-00013,Vihaan Das,Consumer,India,Kolkata,West Bengal,400121,East,PROD-00169,Home,Kitchen,Backpack,689.04,1,0.16,27.56,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004118,2026-02-08,2026-02-11,Same Day,CUST-00027,Rahul Iyer,Consumer,India,Jaipur,Rajasthan,400123,North,PROD-00185,Beauty,Skincare,Office Chair,701.13,3,0.24,14.02,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004119,2026-02-09,2026-02-12,Standard Class,CUST-00034,Meera Joshi,Consumer,India,Lucknow,Uttar Pradesh,400124,North,PROD-00193,Office,Stationery,Bluetooth Earbuds,712.26,4,0.28,14.25,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004121,2026-01-02,2026-01-05,First Class,CUST-00048,Priya Sharma,Consumer,India,Delhi,Delhi,400126,North,PROD-00209,Home,Kitchen,Backpack,734.52,2,0.04,117.52,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004122,2026-01-03,2026-01-06,Same Day,CUST-00055,Rohan Patel,Consumer,India,Bengaluru,Karnataka,400127,South,PROD-00217,Fashion,Apparel,Smart Plug,745.65,3,0.08,89.48,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004123,2026-01-04,2026-01-07,Standard Class,CUST-00062,Neha Verma,Consumer,India,Hyderabad,Telangana,400128,South,PROD-00225,Beauty,Skincare,Office Chair,756.78,4,0.12,60.54,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004124,2026-01-05,2026-01-08,Second Class,CUST-00069,Kabir Nair,Consumer,India,Pune,Maharashtra,400129,West,PROD-00233,Office,Stationery,Bluetooth Earbuds,767.91,1,0.16,30.72,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004125,2026-01-06,2026-01-09,First Class,CUST-00076,Anaya Rao,Consumer,India,Chennai,Tamil Nadu,400130,South,PROD-00241,Electronics,Accessories,Echo Dot Speaker,779.04,2,0.2,15.58,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004126,2026-01-07,2026-01-10,Same Day,CUST-00083,Vihaan Das,Consumer,India,Kolkata,West Bengal,400131,East,PROD-00249,Home,Kitchen,Backpack,780.0,3,0.24,15.6,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004127,2026-01-08,2026-01-11,Standard Class,CUST-00090,Isha Gupta,Consumer,India,Ahmedabad,Gujarat,400132,West,PROD-00257,Fashion,Apparel,Smart Plug,791.13,4,0.28,15.82,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004129,2026-01-10,2026-01-13,First Class,CUST-00104,Meera Joshi,Consumer,India,Lucknow,Uttar Pradesh,400134,North,PROD-00273,Office,Stationery,Bluetooth Earbuds,813.39,2,0.04,130.14,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004131,2026-01-12,2026-01-15,Standard Class,CUST-00118,Priya Sharma,Consumer,India,Delhi,Delhi,400136,North,PROD-00289,Home,Kitchen,Backpack,835.65,4,0.12,66.85,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004133,2026-01-14,2026-01-17,First Class,CUST-00132,Neha Verma,Consumer,India,Hyderabad,Telangana,400138,South,PROD-00305,Beauty,Skincare,Office Chair,857.91,2,0.2,17.16,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004134,2026-01-15,2026-01-18,Same Day,CUST-00139,Kabir Nair,Consumer,India,Pune,Maharashtra,400139,West,PROD-00313,Office,Stationery,Bluetooth Earbuds,869.04,3,0.24,17.38,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004137,2026-01-18,2026-01-21,First Class,CUST-00160,Isha Gupta,Consumer,India,Ahmedabad,Gujarat,400142,West,PROD-00337,Fashion,Apparel,Smart Plug,892.26,2,0.04,142.76,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004138,2026-01-19,2026-01-22,Same Day,CUST-00167,Rahul Iyer,Consumer,India,Jaipur,Rajasthan,400143,North,PROD-00345,Beauty,Skincare,Office Chair,903.39,3,0.08,108.41,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004139,2026-01-20,2026-01-23,Standard Class,CUST-00174,Meera Joshi,Consumer,India,Lucknow,Uttar Pradesh,400144,North,PROD-00353,Office,Stationery,Bluetooth Earbuds,914.52,4,0.12,73.16,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004140,2026-01-21,2026-01-24,Second Class,CUST-00181,Aarav Singh,Consumer,India,Mumbai,Maharashtra,400145,West,PROD-00361,Electronics,Accessories,Echo Dot Speaker,25.65,1,0.16,1.03,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004141,2026-01-22,2026-01-25,First Class,CUST-00188,Priya Sharma,Consumer,India,Delhi,Delhi,400146,North,PROD-00369,Home,Kitchen,Backpack,36.78,2,0.2,0.74,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004142,2026-01-23,2026-01-26,Same Day,CUST-00195,Rohan Patel,Consumer,India,Bengaluru,Karnataka,400147,South,PROD-00377,Fashion,Apparel,Smart Plug,47.91,3,0.24,0.96,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004145,2026-01-26,2026-01-29,First Class,CUST-00216,Anaya Rao,Consumer,India,Chennai,Tamil Nadu,400150,South,PROD-00401,Electronics,Accessories,Echo Dot Speaker,71.13,2,0.04,11.38,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004146,2026-01-27,2026-01-30,Same Day,CUST-00223,Vihaan Das,Consumer,India,Kolkata,West Bengal,400151,East,PROD-00409,Home,Kitchen,Backpack,82.26,3,0.08,9.87,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004147,2026-01-28,2026-01-31,Standard Class,CUST-00230,Isha Gupta,Consumer,India,Ahmedabad,Gujarat,400152,West,PROD-00417,Fashion,Apparel,Smart Plug,93.39,4,0.12,7.47,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004148,2026-01-29,2026-02-01,Second Class,CUST-00237,Rahul Iyer,Consumer,India,Jaipur,Rajasthan,400153,North,PROD-00005,Beauty,Skincare,Office Chair,104.52,1,0.16,4.18,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004149,2026-01-30,2026-02-02,First Class,CUST-00244,Meera Joshi,Consumer,India,Lucknow,Uttar Pradesh,400154,North,PROD-00013,Office,Stationery,Bluetooth Earbuds,115.65,2,0.2,2.31,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004151,2026-02-01,2026-02-04,Standard Class,CUST-00258,Priya Sharma,Consumer,India,Delhi,Delhi,400156,North,PROD-00029,Home,Kitchen,Backpack,137.91,4,0.28,2.76,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004153,2026-02-03,2026-02-06,First Class,CUST-00272,Neha Verma,Consumer,India,Hyderabad,Telangana,400158,South,PROD-00045,Beauty,Skincare,Office Chair,150.0,2,0.04,24.0,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004155,2026-02-05,2026-02-08,Standard Class,CUST-00286,Anaya Rao,Consumer,India,Chennai,Tamil Nadu,400160,South,PROD-00061,Electronics,Accessories,Echo Dot Speaker,172.26,4,0.12,13.78,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004157,2026-02-07,2026-02-10,First Class,CUST-00300,Isha Gupta,Consumer,India,Ahmedabad,Gujarat,400162,West,PROD-00077,Fashion,Apparel,Smart Plug,194.52,2,0.2,3.89,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004158,2026-02-08,2026-02-11,Same Day,CUST-00007,Rahul Iyer,Consumer,India,Jaipur,Rajasthan,400163,North,PROD-00085,Beauty,Skincare,Office Chair,205.65,3,0.24,4.11,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004159,2026-02-09,2026-02-12,Standard Class,CUST-00014,Meera Joshi,Consumer,India,Lucknow,Uttar Pradesh,400164,North,PROD-00093,Office,Stationery,Bluetooth Earbuds,216.78,4,0.28,4.34,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004161,2026-01-02,2026-01-05,First Class,CUST-00028,Priya Sharma,Consumer,India,Delhi,Delhi,400166,North,PROD-00109,Home,Kitchen,Backpack,239.04,2,0.04,38.25,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004162,2026-01-03,2026-01-06,Same Day,CUST-00035,Rohan Patel,Consumer,India,Bengaluru,Karnataka,400167,South,PROD-00117,Fashion,Apparel,Smart Plug,240.0,3,0.08,28.8,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004163,2026-01-04,2026-01-07,Standard Class,CUST-00042,Neha Verma,Consumer,India,Hyderabad,Telangana,400168,South,PROD-00125,Beauty,Skincare,Office Chair,251.13,4,0.12,20.09,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
AMZ-ORD-0004164,2026-01-05,2026-01-08,Second Class,CUST-00049,Kabir Nair,Consumer,India,Pune,Maharashtra,400169,West,PROD-00133,Office,Stationery,Bluetooth Earbuds,262.26,1,0.16,10.49,amazon_orders_batch_5.csv,2026-03-14T08:06:22.987Z
SIMP-001,2026-03-01,2026-03-03,Standard Class,CUST-S01,Riya,Consumer,India,Pune,Maharashtra,411001,West,PROD-S01,Electronics,Accessories,Phone Case,499.0,2,0.1,89.8,simple_demo_orders copy.csv,2026-03-14T08:06:22.987Z
SIMP-002,2026-03-02,2026-03-04,Second Class,CUST-S02,Arjun,Consumer,India,Mumbai,Maharashtra,400001,West,PROD-S02,Home,Kitchen,Water Bottle,299.0,1,0.05,35.0,simple_demo_orders copy.csv,2026-03-14T08:06:22.987Z
SIMP-003,2026-03-02,2026-03-05,First Class,CUST-S03,Neha,Corporate,India,Delhi,Delhi,110001,North,PROD-S03,Fashion,Apparel,T-Shirt,999.0,3,0.2,150.0,simple_demo_orders copy.csv,2026-03-14T08:06:22.987Z
SIMP-004,2026-03-03,2026-03-06,Same Day,CUST-S04,Karan,Home Office,India,Bengaluru,Karnataka,560001,South,PROD-S04,Office,Stationery,Notebook,199.0,2,0.0,40.0,simple_demo_orders copy.csv,2026-03-14T08:06:22.987Z
SIMP-005,2026-03-04,2026-03-07,Standard Class,CUST-S05,Meera,Consumer,India,Chennai,Tamil Nadu,600001,South,PROD-S05,Beauty,Skincare,Face Wash,349.0,1,0.15,52.0,simple_demo_orders copy.csv,2026-03-14T08:06:22.987Z
SIMP-001,2026-03-01,2026-03-03,Standard Class,CUST-S01,Riya,Consumer,India,Pune,Maharashtra,411001,West,PROD-S01,Electronics,Accessories,Phone Case,499.0,2,0.1,89.8,simple_demo_orders.csv,2026-03-14T08:06:22.987Z
SIMP-002,2026-03-02,2026-03-04,Second Class,CUST-S02,Arjun,Consumer,India,Mumbai,Maharashtra,400001,West,PROD-S02,Home,Kitchen,Water Bottle,299.0,1,0.05,35.0,simple_demo_orders.csv,2026-03-14T08:06:22.987Z
SIMP-003,2026-03-02,2026-03-05,First Class,CUST-S03,Neha,Corporate,India,Delhi,Delhi,110001,North,PROD-S03,Fashion,Apparel,T-Shirt,999.0,3,0.2,150.0,simple_demo_orders.csv,2026-03-14T08:06:22.987Z
